date,primary_type,latitude,longitude,location_description,arrest,year
2026-01-24 11:00:00,criminal damage,41.792361522,-87.61916287,APARTMENT,False,2026
2026-01-24 11:00:00,criminal damage,42.014914265,-87.671062637,STREET,False,2026
2026-01-24 11:00:00,battery,41.895771979,-87.754401049,RESIDENCE,False,2026
2026-01-24 11:00:00,criminal damage,41.759074654,-87.641820016,APARTMENT,False,2026
2026-01-24 10:55:00,battery,41.780786033,-87.638389682,RESIDENCE,False,2026
2026-01-24 10:50:00,battery,41.882114362,-87.632361012,SIDEWALK,False,2026
2026-01-24 10:48:00,theft,41.809445968,-87.67496226,ATHLETIC CLUB,False,2026
2026-01-24 10:48:00,theft,41.809445968,-87.67496226,ATHLETIC CLUB,False,2026
2026-01-24 10:46:00,other offense,41.811084496,-87.623833562,APARTMENT,False,2026
2026-01-24 10:42:00,battery,41.920258267,-87.806135795,APARTMENT,False,2026
2026-01-24 10:41:00,battery,41.895771979,-87.754401049,RESIDENCE,False,2026
2026-01-24 10:40:00,assault,41.736277427,-87.62510451,CTA TRAIN,True,2026
2026-01-24 10:30:00,motor vehicle theft,41.901467724,-87.711632566,STREET,False,2026
2026-01-24 10:15:00,weapons violation,41.720828315,-87.626219232,STREET,True,2026
2026-01-24 10:15:00,burglary,41.876468457,-87.660174789,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 10:13:00,robbery,41.886755667,-87.765095923,SMALL RETAIL STORE,False,2026
2026-01-24 10:10:00,battery,41.823125769,-87.602725951,STREET,False,2026
2026-01-24 10:10:00,theft,41.952901742,-87.787536961,GROCERY FOOD STORE,False,2026
2026-01-24 10:10:00,battery,41.781490844,-87.62039811,RESIDENCE - YARD (FRONT / BACK),False,2026
2026-01-24 10:00:00,criminal damage,41.886751202,-87.651348406,STREET,False,2026
2026-01-24 10:00:00,deceptive practice,41.933531122,-87.670868841,RESIDENCE,False,2026
2026-01-24 10:00:00,assault,41.844361092,-87.716442982,CONVENIENCE STORE,False,2026
2026-01-24 10:00:00,motor vehicle theft,41.886975709,-87.711185496,STREET,False,2026
2026-01-24 10:00:00,theft,41.86914466,-87.674474881,STREET,False,2026
2026-01-24 09:44:00,criminal damage,41.905778334,-87.726398891,GAS STATION,False,2026
2026-01-24 09:43:00,other offense,41.773633731,-87.692562547,STREET,False,2026
2026-01-24 09:41:00,battery,42.014899856,-87.679077469,APARTMENT,False,2026
2026-01-24 09:39:00,criminal damage,41.879779138,-87.724280162,RESIDENCE,False,2026
2026-01-24 09:36:00,theft,41.762306511,-87.655479117,APARTMENT,False,2026
2026-01-24 09:35:00,theft,41.734693224,-87.613504033,STREET,False,2026
2026-01-24 09:30:00,criminal damage,41.871764127,-87.677605569,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 09:30:00,criminal damage,41.769345675,-87.674353363,STREET,False,2026
2026-01-24 09:21:00,other offense,41.702536449,-87.629191786,RESIDENCE,False,2026
2026-01-24 09:14:00,theft,41.777575376,-87.78787491,RESIDENCE,False,2026
2026-01-24 09:00:00,battery,41.907153315,-87.639680572,APARTMENT,False,2026
2026-01-24 09:00:00,motor vehicle theft,41.823665846,-87.603072021,STREET,False,2026
2026-01-24 09:00:00,deceptive practice,41.959905779,-87.70454243,APARTMENT,False,2026
2026-01-24 09:00:00,theft,41.86566201,-87.728823362,APARTMENT,False,2026
2026-01-24 09:00:00,theft,41.871764127,-87.677605569,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 09:00:00,theft,41.71338048,-87.538889813,VACANT LOT / LAND,False,2026
2026-01-24 08:55:00,battery,42.018158247,-87.668751043,APARTMENT,False,2026
2026-01-24 08:51:00,battery,41.882363356,-87.755443834,STREET,False,2026
2026-01-24 08:45:00,public peace violation,41.883499453,-87.638559375,SIDEWALK,False,2026
2026-01-24 08:40:00,theft,41.939566852,-87.724623088,CONVENIENCE STORE,False,2026
2026-01-24 08:30:00,theft,41.920958906,-87.782925927,STREET,False,2026
2026-01-24 08:30:00,battery,41.813114826,-87.62243189,APARTMENT,False,2026
2026-01-24 08:24:00,other offense,41.759074654,-87.641820016,CONSTRUCTION SITE,False,2026
2026-01-24 08:24:00,other offense,42.003209259,-87.665668975,STREET,False,2026
2026-01-24 08:09:00,narcotics,41.873191313,-87.743420863,GAS STATION,True,2026
2026-01-24 08:00:00,battery,41.748819718,-87.612437422,APARTMENT,False,2026
2026-01-24 08:00:00,theft,41.759465098,-87.619949235,STREET,False,2026
2026-01-24 08:00:00,motor vehicle theft,41.905954567,-87.680966122,STREET,False,2026
2026-01-24 08:00:00,theft,41.873876162,-87.760528549,STREET,False,2026
2026-01-24 08:00:00,assault,41.768069819,-87.567306284,APARTMENT,False,2026
2026-01-24 08:00:00,other offense,41.808534265,-87.622816324,STREET,False,2026
2026-01-24 07:50:00,battery,41.841164277,-87.6171782,APARTMENT,False,2026
2026-01-24 07:30:00,theft,41.89765683,-87.726152565,GAS STATION,False,2026
2026-01-24 07:30:00,criminal damage,41.736464555,-87.617217759,STREET,False,2026
2026-01-24 07:20:00,assault,41.793961228,-87.644290868,APARTMENT,False,2026
2026-01-24 07:20:00,criminal damage,41.938368518,-87.78240135,STREET,False,2026
2026-01-24 07:17:00,burglary,41.957936171,-87.652700278,CONVENIENCE STORE,False,2026
2026-01-24 07:03:00,criminal trespass,41.89393424,-87.617749619,RESTAURANT,True,2026
2026-01-24 06:40:00,theft,41.842186983,-87.706188075,APARTMENT,False,2026
2026-01-24 06:40:00,battery,41.894961752,-87.751010889,VEHICLE NON-COMMERCIAL,False,2026
2026-01-24 06:20:00,assault,41.882004282,-87.728871319,STREET,False,2026
2026-01-24 06:09:00,theft,41.903598253,-87.651378536,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 06:00:00,criminal damage,41.962978023,-87.711362193,STREET,False,2026
2026-01-24 06:00:00,criminal damage,41.782028888,-87.591386599,STREET,False,2026
2026-01-24 06:00:00,motor vehicle theft,41.772889612,-87.619855489,STREET,False,2026
2026-01-24 06:00:00,motor vehicle theft,41.769285935,-87.57149277,STREET,False,2026
2026-01-24 06:00:00,criminal damage,41.744436482,-87.695414317,STREET,False,2026
2026-01-24 06:00:00,criminal sexual assault,41.804734675,-87.683750825,STREET,False,2026
2026-01-24 06:00:00,theft,41.795315821,-87.670695195,STREET,False,2026
2026-01-24 06:00:00,theft,41.945238279,-87.712670479,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 06:00:00,battery,41.766060565,-87.577183241,APARTMENT,False,2026
2026-01-24 05:57:00,burglary,41.9603617,-87.776354951,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-24 05:50:00,assault,41.818159764,-87.635568188,VEHICLE NON-COMMERCIAL,False,2026
2026-01-24 05:45:00,battery,41.738552428,-87.556313418,RESIDENCE,True,2026
2026-01-24 05:39:00,burglary,41.887613674,-87.684153207,COMMERCIAL / BUSINESS OFFICE,False,2026
2026-01-24 05:34:00,motor vehicle theft,41.7661636,-87.584113638,SMALL RETAIL STORE,False,2026
2026-01-24 05:32:00,burglary,41.753116299,-87.551439474,APARTMENT,False,2026
2026-01-24 05:32:00,weapons violation,41.706326697,-87.656188319,STREET,True,2026
2026-01-24 05:24:00,battery,41.77770618,-87.779650399,APARTMENT,False,2026
2026-01-24 05:20:00,theft,41.940574898,-87.75288594,STREET,False,2026
2026-01-24 05:19:00,criminal damage,41.902931875,-87.76932387,APARTMENT,False,2026
2026-01-24 05:16:00,criminal damage,41.772052629,-87.588722816,STREET,False,2026
2026-01-24 05:10:00,battery,41.650871729,-87.542303817,RESIDENCE,False,2026
2026-01-24 05:07:00,motor vehicle theft,41.769742752,-87.582103467,STREET,False,2026
2026-01-24 05:00:00,burglary,41.970561368,-87.73796714,STREET,False,2026
2026-01-24 05:00:00,assault,41.79547,-87.734250854,SIDEWALK,False,2026
2026-01-24 05:00:00,criminal damage,41.904721178,-87.662651579,STREET,False,2026
2026-01-24 04:37:00,burglary,41.924848701,-87.693175644,BAR OR TAVERN,False,2026
2026-01-24 04:30:00,burglary,41.978703977,-87.798276409,DRIVEWAY - RESIDENTIAL,False,2026
2026-01-24 04:30:00,burglary,41.928721641,-87.672495127,RESIDENCE,False,2026
2026-01-24 04:30:00,other offense,41.727178835,-87.596117346,APARTMENT,False,2026
2026-01-24 04:00:00,theft,41.908852023,-87.697023929,STREET,False,2026
2026-01-24 04:00:00,battery,41.803615133,-87.603769215,APARTMENT,False,2026
2026-01-24 04:00:00,battery,41.814872891,-87.690732002,APARTMENT,False,2026
2026-01-24 04:00:00,deceptive practice,41.99060508,-87.671811275,HOTEL / MOTEL,False,2026
2026-01-24 04:00:00,deceptive practice,41.976290414,-87.905227221,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,2026
2026-01-24 03:57:00,theft,41.841126202,-87.634610448,STREET,False,2026
2026-01-24 03:45:00,robbery,41.834690813,-87.613705645,APARTMENT,False,2026
2026-01-24 03:40:00,battery,41.903933718,-87.629209346,RESTAURANT,False,2026
2026-01-24 03:40:00,battery,41.824933076,-87.623104662,APARTMENT,False,2026
2026-01-24 03:38:00,burglary,41.892497523,-87.661571121,CONVENIENCE STORE,False,2026
2026-01-24 03:30:00,criminal damage,41.731528369,-87.654425284,RESIDENCE,False,2026
2026-01-24 03:30:00,theft,41.860676824,-87.705504512,ALLEY,False,2026
2026-01-24 03:28:00,assault,41.785268355,-87.614452924,APARTMENT,False,2026
2026-01-24 03:26:00,battery,41.775870339,-87.615518412,APARTMENT,False,2026
2026-01-24 03:18:00,criminal damage,41.885857305,-87.660777669,APARTMENT,False,2026
2026-01-24 03:12:00,battery,41.761329234,-87.628072898,APARTMENT,False,2026
2026-01-24 03:00:00,battery,41.764673631,-87.649255842,STREET,False,2026
2026-01-24 03:00:00,criminal sexual assault,41.654680398,-87.596743411,APARTMENT,False,2026
2026-01-24 03:00:00,motor vehicle theft,41.998100377,-87.668643403,STREET,False,2026
2026-01-24 03:00:00,weapons violation,41.882116841,-87.773825484,STREET,True,2026
2026-01-24 02:35:00,criminal damage,41.809396821,-87.69791009,APARTMENT,True,2026
2026-01-24 02:31:00,assault,41.88296507,-87.773314984,STREET,False,2026
2026-01-24 02:30:00,theft,41.952400811,-87.753098489,RESIDENCE,False,2026
2026-01-24 02:27:00,theft,41.895732399,-87.687784384,SMALL RETAIL STORE,True,2026
2026-01-24 02:20:00,battery,41.782157342,-87.686167649,RESIDENCE,False,2026
2026-01-24 02:20:00,battery,41.876864477,-87.743684509,APARTMENT,False,2026
2026-01-24 02:11:00,burglary,41.90767972,-87.633719857,APARTMENT,False,2026
2026-01-24 02:10:00,assault,41.878638996,-87.627691486,CTA TRAIN,False,2026
2026-01-24 02:00:00,criminal sexual assault,41.774902198,-87.700593313,VEHICLE NON-COMMERCIAL,False,2026
2026-01-24 02:00:00,motor vehicle theft,41.908914624,-87.651050097,STREET,False,2026
2026-01-24 02:00:00,theft,41.890013524,-87.631664996,SIDEWALK,False,2026
2026-01-24 01:59:00,assault,41.862405884,-87.714639603,APARTMENT,False,2026
2026-01-24 01:52:00,battery,41.883582151,-87.709360238,APARTMENT,True,2026
2026-01-24 01:50:00,theft,41.802616421,-87.668459727,STREET,False,2026
2026-01-24 01:48:00,motor vehicle theft,41.903983282,-87.762731765,DRIVEWAY - RESIDENTIAL,False,2026
2026-01-24 01:45:00,criminal damage,41.736817566,-87.654578425,STREET,False,2026
2026-01-24 01:40:00,battery,41.94595442,-87.653074023,APARTMENT,False,2026
2026-01-24 01:40:00,weapons violation,41.823506216,-87.692175597,APARTMENT,False,2026
2026-01-24 01:35:00,battery,41.883256245,-87.734746178,APARTMENT,False,2026
2026-01-24 01:32:00,weapons violation,41.79393298,-87.67264937,SIDEWALK,False,2026
2026-01-24 01:30:00,robbery,41.885961845,-87.72581895,STREET,False,2026
2026-01-24 01:30:00,criminal damage,41.941430783,-87.781198792,STREET,False,2026
2026-01-24 01:30:00,theft,41.706320274,-87.644029941,RESIDENCE,False,2026
2026-01-24 01:30:00,battery,41.956875902,-87.797554615,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-24 01:24:00,narcotics,41.767035525,-87.711880139,PARK PROPERTY,True,2026
2026-01-24 01:21:00,public peace violation,41.817687626,-87.632392707,STREET,True,2026
2026-01-24 01:20:00,battery,41.998478074,-87.691124849,RESIDENCE,False,2026
2026-01-24 01:11:00,assault,41.766632904,-87.612864857,RESIDENCE,False,2026
2026-01-24 01:10:00,motor vehicle theft,41.818600055,-87.638483592,STREET,False,2026
2026-01-24 01:10:00,battery,41.826839247,-87.631408649,STREET,False,2026
2026-01-24 01:10:00,criminal sexual assault,41.95898357,-87.656262803,APARTMENT,False,2026
2026-01-24 01:02:00,criminal trespass,41.891694878,-87.626155832,DEPARTMENT STORE,False,2026
2026-01-24 01:00:00,theft,41.795315821,-87.670695195,STREET,False,2026
2026-01-24 01:00:00,theft,41.845577671,-87.627475027,OTHER (SPECIFY),False,2026
2026-01-24 01:00:00,theft,41.900515621,-87.746067641,STREET,False,2026
2026-01-24 01:00:00,criminal damage,41.937590369,-87.77132673,STREET,False,2026
2026-01-24 01:00:00,assault,41.758066253,-87.563928742,APARTMENT,False,2026
2026-01-24 01:00:00,theft,41.845880198,-87.705080327,BAR OR TAVERN,False,2026
2026-01-24 01:00:00,criminal sexual assault,41.857358449,-87.650574231,APARTMENT,False,2026
2026-01-24 01:00:00,motor vehicle theft,41.755793067,-87.66510963,STREET,False,2026
2026-01-24 01:00:00,burglary,41.954922932,-87.703157621,STREET,False,2026
2026-01-24 00:45:00,criminal damage,41.740534036,-87.710413586,STREET,False,2026
2026-01-24 00:45:00,battery,41.91305798,-87.7068321,APARTMENT,True,2026
2026-01-24 00:36:00,other offense,41.842433336,-87.722880224,VEHICLE NON-COMMERCIAL,False,2026
2026-01-24 00:35:00,battery,41.778838798,-87.653266576,APARTMENT,False,2026
2026-01-24 00:30:00,criminal damage,41.772382286,-87.590471319,STREET,False,2026
2026-01-24 00:30:00,robbery,41.721635855,-87.630360614,APARTMENT,False,2026
2026-01-24 00:20:00,battery,41.777420064,-87.634979772,APARTMENT,False,2026
2026-01-24 00:19:00,criminal damage,42.005912543,-87.661012129,CONVENIENCE STORE,False,2026
2026-01-24 00:10:00,other offense,41.958183672,-87.727747513,STREET,False,2026
2026-01-24 00:09:00,other offense,41.895003278,-87.62152816,HOSPITAL BUILDING / GROUNDS,False,2026
2026-01-24 00:04:00,criminal trespass,41.978160468,-87.689240087,CTA BUS,True,2026
2026-01-24 00:04:00,assault,41.884506768,-87.648181011,RESTAURANT,True,2026
2026-01-24 00:00:00,theft,41.707292764,-87.531658625,RESIDENCE,False,2026
2026-01-24 00:00:00,other offense,41.894262326,-87.616673471,RESIDENCE,False,2026
2026-01-24 00:00:00,motor vehicle theft,41.895952154,-87.631232695,STREET,False,2026
2026-01-24 00:00:00,motor vehicle theft,41.863444268,-87.719438787,STREET,False,2026
2026-01-24 00:00:00,criminal damage,41.802685157,-87.612516134,STREET,False,2026
2026-01-24 00:00:00,theft,41.794406612,-87.583931489,STREET,False,2026
2026-01-24 00:00:00,criminal damage,41.78694806,-87.716447342,ALLEY,False,2026
2026-01-24 00:00:00,criminal trespass,41.877822179,-87.655181405,SMALL RETAIL STORE,False,2026
2026-01-24 00:00:00,theft,41.870028132,-87.708823855,RESIDENCE,False,2026
2026-01-24 00:00:00,criminal sexual assault,41.977225127,-87.655010442,APARTMENT,False,2026
2026-01-24 00:00:00,criminal trespass,41.780396221,-87.606873919,LIBRARY,False,2026
2026-01-24 00:00:00,battery,41.891946946,-87.629664215,APARTMENT,False,2026
2026-01-23 23:50:00,other offense,41.958183672,-87.727747513,STREET,False,2026
2026-01-23 23:45:00,burglary,41.946072359,-87.706578811,STREET,False,2026
2026-01-23 23:30:00,theft,41.884287796,-87.647816118,BAR OR TAVERN,False,2026
2026-01-23 23:30:00,motor vehicle theft,41.950524857,-87.814076911,STREET,False,2026
2026-01-23 23:30:00,battery,41.777616129,-87.667068211,APARTMENT,False,2026
2026-01-23 23:30:00,criminal damage,41.885105137,-87.646823184,APARTMENT,False,2026
2026-01-23 23:24:00,battery,41.924715019,-87.770881193,APARTMENT,False,2026
2026-01-23 23:18:00,assault,41.802132606,-87.613677631,HOSPITAL BUILDING / GROUNDS,True,2026
2026-01-23 23:12:00,motor vehicle theft,41.822921713,-87.689726986,STREET,False,2026
2026-01-23 23:10:00,assault,41.787014838,-87.619031541,APARTMENT,False,2026
2026-01-23 23:01:00,criminal damage,41.924870416,-87.690676659,APARTMENT,False,2026
2026-01-23 23:00:00,burglary,41.763254979,-87.5951877,OTHER (SPECIFY),False,2026
2026-01-23 23:00:00,deceptive practice,41.70991657,-87.650210255,RESIDENCE,False,2026
2026-01-23 23:00:00,burglary,41.843074007,-87.631807419,STREET,False,2026
2026-01-23 23:00:00,burglary,41.774220733,-87.604575349,APARTMENT,False,2026
2026-01-23 23:00:00,offense involving children,41.995763797,-87.699966388,APARTMENT,False,2026
2026-01-23 23:00:00,deceptive practice,41.732788036,-87.564681125,VEHICLE NON-COMMERCIAL,False,2026
2026-01-23 23:00:00,criminal damage,41.77430183,-87.613083318,STREET,False,2026
2026-01-23 22:57:00,battery,41.906054951,-87.628752556,SIDEWALK,False,2026
2026-01-23 22:55:00,battery,41.86602405,-87.735600824,STREET,False,2026
2026-01-23 22:39:00,assault,41.768708598,-87.624942193,STREET,False,2026
2026-01-23 22:30:00,motor vehicle theft,41.728042606,-87.604613912,STREET,False,2026
2026-01-23 22:30:00,theft,41.925177777,-87.701058211,BAR OR TAVERN,False,2026
2026-01-23 22:30:00,motor vehicle theft,41.961771114,-87.742641279,STREET,False,2026
2026-01-23 22:15:00,battery,41.757728686,-87.618300845,APARTMENT,False,2026
2026-01-23 22:10:00,battery,41.778717177,-87.718869,APARTMENT,False,2026
2026-01-23 22:00:00,criminal sexual assault,41.873112587,-87.626434141,APARTMENT,False,2026
2026-01-23 22:00:00,motor vehicle theft,41.767577404,-87.690658019,STREET,False,2026
2026-01-23 22:00:00,battery,41.931582515,-87.742747165,PARKING LOT / GARAGE (NON RESIDENTIAL),False,2026
2026-01-23 22:00:00,sex offense,41.737807235,-87.612941649,APARTMENT,False,2026
2026-01-23 22:00:00,motor vehicle theft,42.015891414,-87.690898166,STREET,False,2026
2026-01-23 22:00:00,theft,41.909982386,-87.630167866,STREET,False,2026
2026-01-23 22:00:00,theft,41.854972235,-87.634815814,STREET,False,2026
2026-01-23 21:59:00,deceptive practice,41.773310215,-87.680915238,RESIDENCE,False,2026
2026-01-23 21:55:00,battery,41.869335009,-87.686720968,STREET,False,2026
2026-01-23 21:48:00,homicide,41.911845875,-87.714070541,STREET,False,2026
2026-01-23 21:34:00,theft,41.924553271,-87.804406425,RESIDENCE,False,2026
2026-01-23 21:30:00,battery,41.881348623,-87.674525788,SPORTS ARENA / STADIUM,False,2026
2026-01-23 21:17:00,theft,41.86821682,-87.6304532,DEPARTMENT STORE,False,2026
2026-01-23 21:16:00,battery,41.684364195,-87.628859121,RESIDENCE,False,2026
2026-01-23 21:12:00,assault,41.9143969,-87.636765773,SIDEWALK,False,2026
2026-01-23 21:08:00,other offense,41.80687764,-87.739466727,RESIDENCE,False,2026
2026-01-23 21:04:00,battery,41.893815214,-87.773752779,APARTMENT,False,2026
2026-01-23 21:00:00,burglary,41.928106497,-87.768565646,STREET,False,2026
2026-01-23 21:00:00,burglary,41.97324348,-87.777014996,STREET,False,2026
2026-01-23 21:00:00,theft,41.912557986,-87.705727456,RESIDENCE,False,2026
2026-01-23 21:00:00,theft,41.890890177,-87.714959787,RESIDENCE,False,2026
2026-01-23 21:00:00,theft,41.948803362,-87.669560141,STREET,False,2026
2026-01-23 21:00:00,motor vehicle theft,41.97608263,-87.694063972,STREET,False,2026
2026-01-23 21:00:00,assault,41.653588541,-87.618539006,RESIDENCE,False,2026
2026-01-23 21:00:00,assault,41.735268229,-87.649688874,RESIDENCE,False,2026
2026-01-23 20:54:00,weapons violation,41.853876705,-87.686249021,STREET,True,2026
2026-01-23 20:45:00,theft,41.956972744,-87.755288658,RESIDENCE,False,2026
2026-01-23 20:45:00,theft,41.76900609,-87.569850165,APARTMENT,False,2026
2026-01-23 20:42:00,theft,41.959891679,-87.767222504,DRUG STORE,False,2026
2026-01-23 20:30:00,theft,41.695545777,-87.612234426,STREET,False,2026
2026-01-23 20:30:00,criminal damage,41.753830342,-87.640461666,RESIDENCE,False,2026
2026-01-23 20:30:00,theft,41.798926848,-87.595013189,SCHOOL - PUBLIC BUILDING,False,2026
2026-01-23 20:20:00,narcotics,41.702582751,-87.642700284,STREET,True,2026
2026-01-23 20:18:00,offense involving children,41.752261698,-87.657695732,APARTMENT,False,2026
2026-01-23 20:17:00,narcotics,41.707357722,-87.6109818,VEHICLE NON-COMMERCIAL,True,2026
